CustomerKey,SalesQuantity,UnitPrice,Education,Gender,MaritalStatus,YearlyIncome,Occupation,SalesAmount,Sum of DiscountAmount,Age
855,40,370.8,Graduate Degree,M,S,60000,Professional,13733,1187,34
857,40,371.2,Graduate Degree,M,M,60000,Professional,13831,1188,41
873,40,345.5,Graduate Degree,F,S,60000,Professional,12724,1096,35
1910,40,384.8,Graduate Degree,F,M,60000,Professional,14512,1239,33
1912,40,366.5,Graduate Degree,M,S,60000,Professional,13484,1176,35
1946,40,346.2,Graduate Degree,F,M,60000,Professional,12891,1153,38
1947,40,340.0,Graduate Degree,M,M,60000,Professional,12798,1107,39
1975,40,362.6,Graduate Degree,M,S,60000,Professional,13451,1054,37
1977,40,364.3,Graduate Degree,M,S,60000,Professional,13512,1060,37
1978,40,367.1,Graduate Degree,F,S,60000,Professional,13618,1065,36
2873,40,386.3,Graduate Degree,F,M,60000,Professional,14201,1251,34
2876,40,395.3,Graduate Degree,F,M,60000,Professional,14533,1280,35
2877,40,386.1,Graduate Degree,M,M,60000,Professional,14200,1243,35
2892,40,372.4,Graduate Degree,M,M,60000,Professional,13700,1195,37
2929,40,394.1,Graduate Degree,M,M,60000,Professional,14572,1191,41
2939,40,369.4,Graduate Degree,M,M,60000,Professional,13583,1191,36
3567,40,383.3,Graduate Degree,F,M,60000,Professional,14214,1118,32
3574,40,376.6,Graduate Degree,F,M,60000,Professional,13960,1105,35
3576,40,383.1,Graduate Degree,F,M,60000,Professional,14167,1158,35
3584,40,386.2,Graduate Degree,F,M,60000,Professional,14307,1141,34
3593,40,373.0,Graduate Degree,F,M,60000,Professional,13758,1163,37
3595,40,380.7,Graduate Degree,F,M,60000,Professional,14073,1156,37
3596,40,386.7,Graduate Degree,F,M,60000,Professional,14305,1162,38
3619,40,378.8,Graduate Degree,F,M,60000,Professional,13975,1176,41
3620,40,375.8,Graduate Degree,M,M,60000,Professional,13860,1170,41
3621,40,378.3,Graduate Degree,F,M,60000,Professional,13955,1175,41
4470,40,375.7,Graduate Degree,M,M,60000,Professional,13874,1153,33
4479,40,372.9,Graduate Degree,F,M,60000,Professional,13825,1089,32
4487,40,394.2,Graduate Degree,M,M,60000,Professional,14694,1073,34
4489,40,390.0,Graduate Degree,M,M,60000,Professional,14543,1057,34
4508,40,387.5,Graduate Degree,F,M,60000,Professional,14393,1107,37
4509,40,379.3,Graduate Degree,F,M,60000,Professional,14082,1091,38
4539,40,370.9,Graduate Degree,M,S,60000,Professional,13831,1007,40
5073,40,371.5,Graduate Degree,M,M,60000,Professional,14069,793,33
5075,40,372.6,Graduate Degree,M,M,60000,Professional,14110,795,32
5077,40,369.0,Graduate Degree,F,M,60000,Professional,13967,793,33
5086,40,377.8,Graduate Degree,M,M,60000,Professional,14354,756,33
5093,40,359.5,Graduate Degree,F,M,60000,Professional,13641,741,38
5097,40,374.1,Graduate Degree,M,M,60000,Professional,14208,755,34
5107,40,408.3,Graduate Degree,M,M,60000,Professional,15467,867,38
5958,40,387.0,Graduate Degree,M,M,60000,Professional,14775,704,35
5959,40,387.0,Graduate Degree,M,M,60000,Professional,14777,703,32
5960,40,390.0,Graduate Degree,M,M,60000,Professional,14889,709,32
5964,40,374.2,Graduate Degree,F,M,60000,Professional,14278,692,34
5979,40,363.4,Graduate Degree,M,M,60000,Professional,13850,687,37
5991,40,386.3,Graduate Degree,M,M,60000,Professional,14751,703,38
6012,40,371.6,Graduate Degree,F,M,60000,Professional,14158,704,35
6013,40,370.6,Graduate Degree,F,M,60000,Professional,14121,702,40
6563,40,374.4,Graduate Degree,M,M,60000,Professional,14292,683,31
6571,40,375.3,Graduate Degree,M,M,60000,Professional,14282,728,33
6580,40,439.6,Graduate Degree,M,M,60000,Professional,16731,853,33
6588,40,416.0,Graduate Degree,M,M,60000,Professional,15837,805,34
6591,40,384.2,Graduate Degree,M,M,60000,Professional,14638,731,33
6602,40,369.4,Graduate Degree,M,M,60000,Professional,14043,732,37
8,37,482.6,Bachelors,M,M,60000,Professional,15160,2424,37
9,37,471.8,Bachelors,F,S,60000,Professional,15304,2362,37
919,37,491.3,Bachelors,F,M,60000,Professional,16454,2204,38
920,37,491.1,Bachelors,M,M,60000,Professional,16162,2202,38
921,37,488.4,Bachelors,F,S,60000,Professional,16323,2180,38
922,37,490.5,Bachelors,M,M,60000,Professional,15084,2197,40
1344,37,469.0,Bachelors,F,M,60000,Professional,15644,2148,28
1370,37,500.2,Bachelors,M,S,60000,Professional,16770,2175,41
1372,37,501.9,Bachelors,F,S,60000,Professional,16881,2185,41
1373,37,503.6,Bachelors,M,S,60000,Professional,15498,2184,40
1667,37,493.4,Bachelors,M,S,60000,Professional,16570,2114,29
1999,37,497.7,Bachelors,F,S,60000,Professional,15492,2141,34
2009,37,479.4,Bachelors,M,M,60000,Professional,15476,2050,39
2010,37,477.3,Bachelors,F,M,60000,Professional,14737,2038,39
2614,37,500.7,Bachelors,M,M,60000,Professional,16727,2293,28
2622,37,503.1,Bachelors,F,M,60000,Professional,15307,2173,30
2669,37,492.2,Bachelors,M,M,60000,Professional,14927,2233,40
2955,37,502.8,Bachelors,M,M,60000,Professional,16754,2288,36
2958,37,509.3,Bachelors,F,S,60000,Professional,16703,2322,36
3304,37,494.2,Bachelors,F,M,60000,Professional,16457,2170,41
4209,37,520.3,Bachelors,F,M,60000,Professional,15720,2232,41
4606,37,501.8,Bachelors,M,M,60000,Professional,16860,2121,40
4607,37,496.7,Bachelors,M,M,60000,Professional,16493,2118,39
5161,37,493.0,Bachelors,F,M,60000,Professional,16548,2174,35
5164,37,493.2,Bachelors,M,S,60000,Professional,16521,2166,36
5174,37,515.0,Bachelors,M,M,60000,Professional,17373,2137,38
5606,37,486.1,Bachelors,F,M,60000,Professional,16353,2061,28
5687,37,467.4,Bachelors,F,M,60000,Professional,15751,2003,39
6068,37,491.4,Bachelors,F,S,60000,Professional,16393,2201,39
6078,37,493.2,Bachelors,M,S,60000,Professional,16454,2228,40
6281,37,469.6,Bachelors,F,M,60000,Professional,13969,2057,33
6287,37,467.7,Bachelors,M,M,60000,Professional,15589,2096,34
6303,37,503.5,Bachelors,F,S,60000,Professional,16889,2211,39
6305,37,508.9,Bachelors,F,S,60000,Professional,17034,2241,41
7193,37,512.5,Bachelors,M,M,60000,Professional,16787,2174,29
7235,37,372.8,Bachelors,F,M,60000,Professional,13047,674,46
7246,37,495.9,Bachelors,F,S,60000,Professional,16212,2137,33
7256,37,476.1,Bachelors,F,S,60000,Professional,15515,2099,36
7257,37,483.8,Bachelors,M,M,60000,Professional,15753,2149,38
7263,37,508.9,Bachelors,F,S,60000,Professional,16568,2263,40
7264,37,508.9,Bachelors,F,M,60000,Professional,16568,2263,39
7265,37,503.6,Bachelors,M,S,60000,Professional,16425,2210,40
7266,37,510.9,Bachelors,F,M,60000,Professional,16695,2210,40
7268,37,516.4,Bachelors,M,M,60000,Professional,16864,2241,40
7269,37,516.6,Bachelors,M,M,60000,Professional,16874,2241,38
7277,37,503.9,Bachelors,F,S,60000,Professional,16479,2164,39
7278,37,495.0,Bachelors,M,M,60000,Professional,16128,2187,39
7698,37,487.3,Bachelors,F,S,60000,Professional,15962,2068,33
7699,37,493.7,Bachelors,F,S,60000,Professional,16155,2114,33
7700,37,501.6,Bachelors,M,M,60000,Professional,16397,2160,33
7701,37,501.6,Bachelors,M,S,60000,Professional,16397,2160,33
7702,37,501.6,Bachelors,M,S,60000,Professional,16397,2160,33
7703,37,500.6,Bachelors,F,S,60000,Professional,16368,2153,33
7716,37,521.2,Bachelors,M,M,60000,Professional,17048,2235,39
7720,37,509.4,Bachelors,M,M,60000,Professional,16663,2184,39
7721,37,510.3,Bachelors,F,M,60000,Professional,16699,2184,41
7722,37,508.5,Bachelors,M,S,60000,Professional,16555,2258,39
7723,37,514.4,Bachelors,M,S,60000,Professional,16774,2258,39
7724,37,511.1,Bachelors,F,S,60000,Professional,16654,2258,39
8412,37,390.7,Bachelors,F,M,60000,Professional,13745,710,45
8414,37,379.4,Bachelors,M,S,60000,Professional,13347,692,45
8541,37,368.6,Bachelors,F,M,60000,Professional,12974,664,45
8542,37,375.9,Bachelors,F,M,60000,Professional,13230,677,45
8546,37,381.8,Bachelors,M,S,60000,Professional,13407,693,45
8547,37,402.2,Bachelors,M,S,60000,Professional,14576,691,45
8558,37,486.4,Bachelors,F,S,60000,Professional,15893,2103,34
8564,37,488.7,Bachelors,F,M,60000,Professional,15955,2127,34
8565,37,488.7,Bachelors,M,M,60000,Professional,15955,2127,34
8566,37,488.7,Bachelors,F,M,60000,Professional,15955,2127,34
8579,37,509.3,Bachelors,M,M,60000,Professional,16576,2268,39
8580,37,509.3,Bachelors,F,M,60000,Professional,16576,2268,39
8590,37,517.3,Bachelors,M,M,60000,Professional,16838,2301,39
8591,37,517.4,Bachelors,M,M,60000,Professional,16842,2301,39
8593,37,517.4,Bachelors,F,S,60000,Professional,16842,2301,39
8594,37,518.2,Bachelors,F,S,60000,Professional,16872,2301,39
9208,37,412.7,Bachelors,M,M,60000,Professional,14715,933,45
9216,37,498.3,Bachelors,F,S,60000,Professional,16264,2174,34
10158,37,362.4,Bachelors,M,M,60000,Professional,12644,766,44
10159,37,362.2,Bachelors,M,S,60000,Professional,12637,765,44
10162,37,376.1,Bachelors,F,M,60000,Professional,13477,806,46
10934,37,385.7,Bachelors,F,M,60000,Professional,13472,799,45
10936,37,388.7,Bachelors,F,M,60000,Professional,13607,774,45
10937,37,388.7,Bachelors,F,M,60000,Professional,13607,774,45
10938,37,385.7,Bachelors,F,S,60000,Professional,13498,772,45
10942,37,396.4,Bachelors,F,S,60000,Professional,13863,804,46
11892,37,389.0,Bachelors,F,M,60000,Professional,13704,688,44
11901,37,425.1,Bachelors,M,S,60000,Professional,15328,756,45
3648,37,354.6,Graduate Degree,M,M,60000,Professional,12515,1045,34
4486,37,397.2,Graduate Degree,F,M,60000,Professional,14233,1091,34
4555,37,360.0,Graduate Degree,F,S,60000,Professional,12788,958,36
4914,37,391.9,High School,M,M,60000,Professional,14357,856,51
5071,37,377.4,Graduate Degree,F,S,60000,Professional,13091,781,35
5961,37,389.6,Graduate Degree,F,M,60000,Professional,14551,708,33
6510,37,380.6,Partial College,F,S,60000,Professional,13466,724,27
6521,37,394.1,Partial College,M,S,60000,Professional,12560,750,30
6869,37,373.2,Graduate Degree,M,S,60000,Professional,13122,627,37
7057,37,372.7,Graduate Degree,F,S,60000,Professional,13418,680,37
7500,37,405.2,Partial College,M,S,60000,Professional,14420,691,30
7502,37,407.8,Partial College,F,S,60000,Professional,14481,703,30
7511,37,398.6,High School,M,S,60000,Professional,14256,757,47
7571,37,355.8,Graduate Degree,M,S,60000,Professional,12443,678,37
7578,37,368.1,Graduate Degree,F,M,60000,Professional,13345,701,37
7617,37,350.0,Graduate Degree,M,S,60000,Professional,12477,668,41
7946,37,403.7,High School,M,M,60000,Professional,14252,605,48
8003,37,397.2,Partial College,F,M,60000,Professional,14007,689,56
8006,37,417.7,Partial College,F,S,60000,Professional,14747,708,54
8007,37,417.7,Partial College,F,M,60000,Professional,14747,708,54
8008,37,417.7,Partial College,F,M,60000,Professional,14747,708,54
8010,37,389.6,Partial College,F,M,60000,Professional,13746,668,54
8011,37,389.6,Partial College,F,M,60000,Professional,13746,668,53
8017,37,370.0,Partial College,F,M,60000,Professional,13070,622,53
8026,37,380.0,Partial College,M,S,60000,Professional,13345,716,51
8027,37,385.3,High School,M,S,60000,Professional,13531,726,51
8110,37,405.7,Graduate Degree,F,M,60000,Professional,13250,730,32
8118,37,415.4,Graduate Degree,F,S,60000,Professional,14791,739,35
8120,37,421.1,Graduate Degree,M,M,60000,Professional,14592,746,33
8138,37,393.9,Graduate Degree,M,S,60000,Professional,14232,715,38
8147,37,416.7,Graduate Degree,F,S,60000,Professional,14975,707,39
8168,37,420.2,Graduate Degree,F,S,60000,Professional,14769,778,35
8171,37,404.8,Graduate Degree,M,S,60000,Professional,14233,744,40
8172,37,408.0,Graduate Degree,F,M,60000,Professional,14341,756,40
8404,37,404.1,Graduate Degree,F,S,60000,Professional,14106,739,36
8535,37,372.1,Graduate Degree,M,S,60000,Professional,12484,658,36
8536,37,363.0,Graduate Degree,M,S,60000,Professional,13053,654,36
8702,37,394.3,High School,F,M,60000,Professional,14035,778,48
8705,37,405.5,High School,M,M,60000,Professional,14186,833,49
8782,37,383.7,Partial College,F,M,60000,Professional,13567,844,27
8811,37,405.9,High School,M,S,60000,Professional,14157,868,47
8868,37,381.6,Partial College,M,M,60000,Professional,13273,846,55
8878,37,390.8,Partial College,M,M,60000,Professional,13565,895,54
8885,37,399.0,High School,M,M,60000,Professional,13839,923,51
8886,37,393.1,High School,M,S,60000,Professional,13633,913,53
8887,37,393.8,High School,M,M,60000,Professional,13657,914,52
8889,37,396.5,Partial College,M,S,60000,Professional,13779,892,53
8896,37,365.3,High School,M,M,60000,Professional,12691,826,52
8897,37,365.3,High School,F,M,60000,Professional,12691,826,51
8988,37,358.9,Graduate Degree,F,S,60000,Professional,12742,813,31
9194,37,420.3,Graduate Degree,F,S,60000,Professional,15056,898,36
9459,37,395.1,Partial College,M,M,60000,Professional,13634,830,29
9468,37,374.1,High School,F,M,60000,Professional,13049,755,48
9469,37,388.8,High School,F,M,60000,Professional,13991,754,46
9527,37,386.7,Partial College,F,S,60000,Professional,13501,807,55
9531,37,395.3,High School,F,M,60000,Professional,13808,819,53
9532,37,393.2,Partial College,M,M,60000,Professional,13732,815,54
9533,37,392.9,Partial College,F,M,60000,Professional,13722,814,54
9535,37,382.3,Partial College,M,M,60000,Professional,13415,729,54
9539,37,383.2,Partial College,F,M,60000,Professional,13436,741,53
9541,37,392.4,Partial College,F,M,60000,Professional,13771,748,53
9542,37,395.5,Partial College,F,M,60000,Professional,13876,757,53
9543,37,399.3,Partial College,F,M,60000,Professional,14004,771,53
9547,37,395.8,High School,F,M,60000,Professional,13884,762,50
9680,37,393.4,Graduate Degree,M,M,60000,Professional,13758,789,37
9681,37,396.7,Graduate Degree,F,S,60000,Professional,14106,798,36
10305,37,436.2,High School,F,M,60000,Professional,13967,881,48
10415,37,391.6,Partial College,M,M,60000,Professional,13984,874,30
10417,37,397.1,Partial College,M,S,60000,Professional,14084,882,30
10427,37,398.8,High School,M,M,60000,Professional,14226,893,48
10475,37,361.6,Partial College,M,M,60000,Professional,12609,771,55
10482,37,403.9,Partial College,M,M,60000,Professional,14112,832,55
10485,37,394.0,Partial College,F,M,60000,Professional,13796,783,55
10486,37,388.4,Partial College,M,M,60000,Professional,13586,783,55
10492,37,356.7,Partial College,M,M,60000,Professional,12478,719,54
10498,37,389.8,Partial College,M,M,60000,Professional,13610,812,53
10499,37,396.7,Partial College,M,M,60000,Professional,13856,821,53
10504,37,409.7,High School,F,M,60000,Professional,14301,856,52
10505,37,414.9,High School,F,M,60000,Professional,14485,865,52
10596,37,406.2,Graduate Degree,M,M,60000,Professional,14476,809,32
10597,37,397.2,Graduate Degree,M,M,60000,Professional,13907,801,33
10607,37,419.3,Graduate Degree,M,M,60000,Professional,13490,845,34
10623,37,372.6,Graduate Degree,M,M,60000,Professional,12732,771,34
10659,37,394.8,Graduate Degree,F,M,60000,Professional,13754,853,40
10661,37,383.2,Graduate Degree,F,M,60000,Professional,13341,838,41
10785,37,411.5,Partial College,F,S,60000,Professional,14341,884,55
10786,37,406.3,Partial College,F,S,60000,Professional,14158,874,56
10793,37,377.6,Partial College,F,M,60000,Professional,13118,852,55
10795,37,373.9,Partial College,F,M,60000,Professional,13013,819,55
10798,37,379.6,Partial College,M,M,60000,Professional,13224,822,54
10799,37,389.2,Partial College,F,M,60000,Professional,13575,824,54
10801,37,386.3,Partial College,F,M,60000,Professional,13488,806,54
10805,37,401.1,High School,F,M,60000,Professional,13979,862,53
10806,37,401.1,Partial College,M,M,60000,Professional,13979,862,52
10810,37,387.6,Partial College,F,M,60000,Professional,13476,866,53
10814,37,376.2,High School,M,M,60000,Professional,13085,835,49
10815,37,376.2,High School,M,M,60000,Professional,13085,835,52
10816,37,377.2,High School,F,S,60000,Professional,13119,837,51
10930,37,412.8,Graduate Degree,F,S,60000,Professional,13213,872,37
11191,37,384.7,Partial College,M,S,60000,Professional,11998,632,28
11222,37,386.9,High School,M,M,60000,Professional,14005,630,47
11253,37,401.5,Graduate Degree,F,S,60000,Professional,14055,704,31
11255,37,399.7,Graduate Degree,M,M,60000,Professional,14127,710,33
11301,37,409.1,Graduate Degree,F,S,60000,Professional,14431,706,40
11760,37,405.6,Partial College,F,M,60000,Professional,14297,711,55
11762,37,399.9,Partial College,M,S,60000,Professional,14084,714,56
11764,37,396.4,Partial College,F,S,60000,Professional,13954,711,56
11766,37,404.3,Partial College,M,M,60000,Professional,14247,711,53
11767,37,404.8,Partial College,F,M,60000,Professional,14267,711,54
11768,37,406.2,Partial College,M,M,60000,Professional,14328,701,54
11770,37,398.7,Partial College,M,M,60000,Professional,14051,700,54
11774,37,394.3,Partial College,F,M,60000,Professional,13943,647,54
11778,37,379.2,High School,M,M,60000,Professional,13385,645,52
11780,37,397.0,Partial College,M,M,60000,Professional,14003,684,53
11792,37,425.0,High School,F,M,60000,Professional,14986,738,51
12039,37,410.8,High School,F,S,60000,Professional,14621,579,48
12116,37,376.5,Partial College,F,S,60000,Professional,13290,640,27
12127,37,391.2,Partial College,F,M,60000,Professional,13839,635,30
12134,37,411.2,High School,F,M,60000,Professional,14570,643,47
12135,37,426.0,High School,F,M,60000,Professional,15093,670,47
12140,37,426.3,High School,M,S,60000,Professional,15104,668,47
12158,37,437.9,Graduate Degree,F,M,60000,Professional,15491,712,33
12165,37,418.0,Graduate Degree,M,S,60000,Professional,14783,683,33
12173,37,408.3,Graduate Degree,F,M,60000,Professional,14493,615,32
12174,37,402.3,Graduate Degree,M,S,60000,Professional,14268,615,33
12181,37,405.4,Graduate Degree,F,S,60000,Professional,14362,638,37
12184,37,428.4,Graduate Degree,F,S,60000,Professional,15204,648,38
4523,35,370.3,Graduate Degree,M,M,60000,Professional,12088,1034,39
8009,35,392.6,High School,F,S,60000,Professional,13762,674,54
8018,35,374.8,Partial College,F,M,60000,Professional,12845,630,53
8877,35,401.7,Partial College,M,M,60000,Professional,13399,895,54
8892,35,387.8,High School,F,M,60000,Professional,12477,876,51
